,id,symbol,name,price,rank,total_volume,fully_diluted_valuation,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,all_time_high,ath_date,all_time_low,atl_date,last_updated
470,dextools,dext,DexTools,0.762453,473,726857.0,100315199.0,0.817203,0.732794,0.02438731,3.30422,2132072.0,3.22931,89376532.40209083,131551255.0,131551255.0,0.940315,2021-03-09T10:39:27.180Z,1.117e-05,2020-06-19T22:59:18.232Z,2023-12-15T10:14:36.138Z
471,pha,pha,Phala,0.107049,472,7332271.0,107123142.0,0.110408,0.106637,-0.003355355077008959,-3.03914,-1971145.041807279,-2.81661,634893412.356307,1000000000.0,1000000000.0,1.39,2021-05-15T04:20:32.741Z,0.064594,2020-09-12T12:15:05.468Z,2023-12-15T10:15:03.584Z
472,constitutiondao,people,ConstitutionDAO,0.01339941,471,20704399.0,67957426.0,0.01379801,0.01327527,-0.000184922783135609,-1.36129,-875429.9113131315,-1.27182,5067118813.83142,5067118813.83142,5067118813.83142,0.185022,2021-12-23T05:59:19.861Z,0.0009194,2021-11-21T11:33:21.508Z,2023-12-15T10:15:06.235Z
473,acala,aca,Acala,0.075917,474,4653422.0,79690725.0,0.081401,0.074698,-0.003712645261229289,-4.66239,-3327963.5372720957,-4.71703,885741665.0,1049999998.0,1600000000.0,2.79,2022-01-25T08:19:03.771Z,0.03101495,2023-06-12T03:05:28.137Z,2023-12-15T10:15:06.984Z
474,playa3ull-games-2,3ull,PLAYA3ULL GAMES,0.00966244,475,1266401.0,72418629.0,0.00993221,0.00883992,0.00062371,6.90039,4437866.0,7.10707,6919280432.52551,7492203651.04679,50000000000.0,0.00998126,2023-12-06T02:59:36.264Z,0.00027142,2023-06-28T13:04:40.387Z,2023-12-15T10:14:59.268Z
475,cudos,cudos,Cudos,0.01016502,476,1221824.0,92469862.0,0.01024249,0.00859898,0.00156604,18.21193,10338930.0,18.459,6517896276.0,9083898083.0,10000000000.0,0.129565,2021-01-17T21:37:35.063Z,0.00165966,2023-05-15T18:34:40.770Z,2023-12-15T10:14:38.522Z
476,republic-protocol,ren,Ren,0.066031,477,26960805.0,66059761.0,0.067792,0.063667,-3.356647635372e-06,-0.00508,-170616.06927099824,-0.25761,1000000000.0,1000000000.0,1000000000.0,1.8,2021-02-20T00:17:32.664Z,0.01548,2019-02-25T00:00:00.000Z,2023-12-15T10:15:01.039Z
477,ztx,ztx,ZTX,0.03579131,478,1548591.0,357869262.0,0.03595387,0.03376933,0.00113478,3.27436,1997844.0,3.1407,1833333334.0,10000000000.0,10000000000.0,0.03870653,2023-12-08T02:29:16.128Z,0.01001493,2023-10-29T13:44:59.325Z,2023-12-15T10:15:04.712Z
478,somesing,ssx,SOMESING Exchange,0.02182163,479,2683407.0,109539682.0,0.02274756,0.02053603,-0.000330371038744687,-1.49138,-705727.3545080945,-1.06866,2982144415.0,5000000000.0,6000000000.0,0.285814,2021-04-03T00:24:31.154Z,0.00097216,2020-06-23T08:09:13.158Z,2023-12-15T10:14:45.330Z
479,tectum,tet,Tectum,12.83,481,981781.0,128424305.0,13.39,12.47,-0.5608632944098932,-4.18904,-2664665.6855739057,-3.93903,5060029.07815669,10000000.0,10000000.0,16.98,2023-07-23T10:35:57.017Z,3.05,2023-10-10T02:50:53.429Z,2023-12-15T10:15:09.467Z
480,steem-dollars,sbd,Steem Dollars,5.12,484,14318415.0,,5.24,4.92,0.180715,3.65598,2253526.0,3.59377,12678289.269,,,19.02,2021-05-20T01:55:02.101Z,0.23394,2020-10-18T20:36:48.604Z,2023-12-15T10:14:36.656Z
481,games-for-a-living,gfal,Games for a Living,0.0410975,485,1657634.0,411362391.0,0.04181283,0.03977351,-0.000163313634376903,-0.39581,394876.0,0.61219,1577601167.8273811,10000000000.0,10000000000.0,0.04868205,2023-12-04T00:31:12.003Z,0.00451028,2023-04-13T14:31:28.185Z,2023-12-15T10:15:09.375Z
482,kwenta,kwenta,Kwenta,121.58,482,375449.0,96991650.0,142.2,120.23,-19.841624673162045,-14.03004,-10680781.311906591,-14.16348,532375.25598926,797713.826637721,,790.99,2023-03-14T13:16:00.736Z,53.82,2023-09-15T11:06:19.417Z,2023-12-15T10:15:09.164Z
483,bakerytoken,bake,BakerySwap,0.223215,480,21118540.0,62106716.0,0.238936,0.221184,-0.008710612145152287,-3.75578,-2123397.2882689163,-3.17878,288705144.511152,277237400.0,277237400.0,8.38,2021-05-02T13:30:43.680Z,0.00848322,2020-11-09T13:42:09.948Z,2023-12-15T10:15:06.691Z
484,veno-finance,vno,Veno Finance,0.157001,483,47098.0,288539905.0,0.161123,0.15644,-0.002536992965383456,-1.59021,-1304549.0166844875,-1.97774,411465822.560006,1836228363.01683,2000000000.0,0.521713,2023-02-08T12:54:49.038Z,0.089967,2023-09-23T09:20:59.586Z,2023-12-15T10:14:46.227Z
485,dynex,dnx,Dynex,0.820402,487,1644023.0,64612020.0,0.903688,0.803154,-0.07904310592775288,-8.78799,-5914484.643769294,-8.38614,78736892.1725639,78736415.1352178,110000000.0,1.39,2023-11-20T10:39:45.172Z,0.00416084,2022-10-19T08:57:45.443Z,2023-12-15T10:15:05.005Z
486,keep-network,keep,Keep Network,0.116934,486,19786.46,116971358.0,0.121664,0.11644,0.00049369,0.42398,344677.0,0.53892,549716300.2685891,1000000000.0,1000000000.0,6.1,2020-05-15T00:00:00.000Z,0.064431,2023-02-28T19:02:38.676Z,2023-12-15T10:14:21.176Z
487,yfii-finance,yfii,DFI.money,1613.17,488,10988638.0,64501691.0,1641.55,1551.6,31.83,2.01315,1276325.0,2.03258,39732.11082502074,39999.9996996485,40000.0,9251.7,2020-09-01T20:28:46.345Z,97.84,2020-08-03T17:50:20.141Z,2023-12-15T10:15:03.020Z
488,chex-token,chex,CHEX Token,0.063476,489,281845.0,63397060.0,0.066044,0.062672,-0.001335242339542644,-2.06019,-1228831.399506092,-1.90145,998822649.601666,998822649.601666,1000000000.0,0.104714,2021-05-06T16:38:41.558Z,0.0005008,2020-08-09T17:09:30.174Z,2023-12-15T10:14:43.631Z
489,boba-network,boba,Boba Network,0.17761,490,2619456.0,88833908.0,0.1794,0.169105,0.00372646,2.14308,1348530.0,2.18075,355644363.084703,500000000.0,500000000.0,7.93,2021-11-25T20:48:25.017Z,0.103024,2023-10-12T22:10:59.735Z,2023-12-15T10:15:08.482Z
490,airtor-protocol,ator,AirTor Protocol,0.862071,492,2342573.0,86156393.0,0.937736,0.85684,-0.019978997061669723,-2.26506,-2036939.2791678905,-3.12581,73271611.92861138,100000000.0,100000000.0,2.19,2023-11-16T11:45:30.478Z,0.102292,2023-04-24T13:31:47.968Z,2023-12-15T10:15:05.571Z
491,taraxa,tara,Taraxa,0.01753236,491,1719843.0,180925955.0,0.01852069,0.01715772,-0.000711458672142836,-3.89972,-2821119.9453046545,-4.27782,3608014301.0,10340871514.0,,0.07045,2021-03-22T05:38:18.728Z,0.00059894,2022-12-24T15:30:42.481Z,2023-12-15T10:14:38.730Z
492,tokenlon,lon,Tokenlon,0.614426,493,297919.0,80837741.0,0.620746,0.600959,0.00269836,0.44111,119718.0,0.19113,102152479.423393,131585614.500845,200000000.0,9.81,2021-01-30T22:28:20.948Z,0.371875,2023-06-12T02:31:54.713Z,2023-12-15T10:15:01.172Z
493,aurory,aury,Aurory,1.33,494,840233.0,133598377.0,1.53,1.33,-0.15319748386135834,-10.30003,-7305985.560727894,-10.48905,46667818.0,100000000.0,100000000.0,23.29,2021-11-08T16:04:04.494Z,0.310679,2022-11-18T22:18:37.175Z,2023-12-15T10:15:07.662Z
494,hashflow,hft,Hashflow,0.354078,495,22030473.0,354612370.0,0.36668,0.350586,-0.003645445649562762,-1.01907,153985.0,0.24842,175229156.0,1000000000.0,1000000000.0,3.61,2022-11-07T13:04:41.540Z,0.199986,2022-11-07T12:54:58.666Z,2023-12-15T10:15:13.470Z
495,polygon-ecosystem-token,pol,Polygon Ecosystem Token,0.866605,496,264546.0,8687463979.0,0.903112,0.860096,-0.016786059258153685,-1.90018,-1290043.8741162643,-2.05884,70880754.09721483,10033996064.9318,,0.977771,2023-11-14T09:21:03.169Z,0.604272,2023-10-27T18:29:48.465Z,2023-12-15T10:14:38.532Z
496,carry,cre,Carry,0.00611632,498,2595737.0,61168848.0,0.00626009,0.00610617,-1.7431565464702e-05,-0.28419,-235703.61713390052,-0.38385,10000000000.0,10000000000.0,10000000000.0,0.084369,2019-05-17T09:53:37.754Z,0.00083473,2020-03-13T02:17:31.348Z,2023-12-15T10:14:44.616Z
497,uquid-coin,uqc,Uquid Coin,6.12,499,171305.0,244623762.0,6.65,5.98,0.104973,1.74642,148621.0,0.24361,10000000.0,40000000.0,,41.38,2023-11-24T05:49:47.363Z,0.02606502,2019-07-24T00:00:00.000Z,2023-12-15T10:15:13.703Z
498,euler,eul,Euler,3.27,500,446919.0,88933579.0,3.34,3.2,0.063589,1.98202,1201637.0,2.00502,18685530.67,27182818.28459,27182818.0,12.78,2022-09-11T15:09:41.440Z,1.44,2023-06-15T20:45:08.852Z,2023-12-15T10:15:07.262Z
499,radio-caca,raca,Radio Caca,0.00017529,503,8076947.0,74361127.0,0.0001819,0.00017255,-3.943574803493e-06,-2.20022,-1356034.0408189371,-2.17204,348301566604.303,424068233270.971,500000000000.0,0.01191986,2021-11-14T09:16:57.279Z,8.346e-05,2023-09-11T10:30:12.705Z,2023-12-15T10:15:08.331Z
500,linear,lina,Linear,0.01035728,501,5666808.0,103620927.0,0.01062588,0.01026483,-9.6097570028998e-05,-0.9193,-581537.5176056847,-0.94454,5885539593.89065,10000000000.0,10000000000.0,0.298899,2021-03-18T11:19:58.139Z,0.00471791,2022-12-30T07:40:18.516Z,2023-12-15T10:15:13.926Z
501,tbtc,tbtc,tBTC,42743.0,502,1436890.0,60977548.0,43311.0,41919.0,-58.73035555154638,-0.13722,-967154.9986425266,-1.56132,1425.97439483,1425.97439483,,146117.0,2022-05-09T17:35:11.974Z,3754.11,2022-12-28T14:59:43.317Z,2023-12-15T10:15:06.364Z
502,verge,xvg,Verge,0.00368917,497,2656263.0,61092254.0,0.00378328,0.0035939,-2.8855643097461e-05,-0.7761,-484781.4895256236,-0.78884,16521951237.8232,16555000000.0,,0.261874,2017-12-24T00:00:00.000Z,2.23e-06,2015-02-06T00:00:00.000Z,2023-12-15T10:15:05.814Z
503,bilira,tryb,BiLira,0.03488998,506,5912.59,60857085.0,0.03533947,0.03313965,0.00053571,1.55936,9489011.0,18.47259,1744286916.20685,1744286916.20685,,0.192677,2023-09-20T16:54:03.571Z,0.02671255,2020-02-01T07:42:27.908Z,2023-12-15T10:13:25.900Z
504,alien-worlds,tlm,Alien Worlds,0.01603901,504,6874666.0,99745111.0,0.01616405,0.01542654,0.00029375,1.86562,1153655.0,1.93488,3785867193.665,6213860639.2276,10000000000.0,0.739714,2021-05-03T00:00:00.000Z,0.0092156,2023-09-02T18:51:33.267Z,2023-12-15T10:15:07.481Z
505,hermez-network-token,hez,Hermez Network,3.61,505,55222.0,40071130.0,3.67,3.52,0.04846114,1.36182,554312.0,0.92837,16706072.3885572,11108609.9902036,11108609.9902036,10.3,2021-12-26T21:51:13.032Z,1.81,2020-10-16T09:35:16.795Z,2023-12-15T10:14:36.603Z
506,chainge-finance,chng,Chainge Finance,0.129403,509,678739.0,92847331.0,0.133129,0.121866,0.00740381,6.06872,3498650.0,6.17259,464546124.225762,716725414.0,814670050.0,0.20194,2021-12-05T23:14:26.446Z,0.03094268,2022-07-06T09:11:54.599Z,2023-12-15T10:13:55.620Z
507,shardus,ult,Shardus,0.136598,508,1102.2,136602987.0,0.140212,0.133919,0.00248261,1.8511,1107351.0,1.87886,439556760.33010703,1000000000.0,,2.19,2021-05-03T23:24:40.764Z,0.02304276,2020-02-03T01:57:18.293Z,2023-12-15T10:15:13.968Z
508,xcad-network,xcad,XCAD Network,1.4,510,9388182.0,278087508.0,1.49,1.39,-0.09059173503996432,-6.08268,-3875304.5812628865,-6.07686,42821727.67910774,198813672.226482,200000000.0,9.06,2022-01-20T18:15:14.113Z,0.503462,2021-07-21T19:44:31.731Z,2023-12-15T10:15:09.413Z
509,hivemapper,honey,Hivemapper,0.222924,507,4160710.0,1385847564.0,0.267282,0.215243,-0.03860625703531273,-14.76167,-9836259.921527646,-14.14138,266349599.35881,6180812546.29027,10000000000.0,0.376287,2023-12-12T13:44:51.303Z,0.00849617,2023-07-17T12:11:25.247Z,2023-12-15T10:14:45.926Z
510,chihuahua-token,huahua,Chihuahua Chain,0.00061508,518,1447609.0,64263733.0,0.00061701,0.00031572,0.00026927,77.86598,26079468.0,78.26592,96268205336.8256,104148846663.0,,0.00983165,2022-01-20T10:10:57.442Z,1.67e-05,2023-10-08T12:38:44.532Z,2023-12-15T10:14:32.148Z
511,coinweb,cweb,Coinweb,0.01467413,512,585460.0,112094716.0,0.01516735,0.01390287,0.00067338,4.80962,2893612.0,5.14141,4030227731.0,7634540562.73541,7680000000.0,0.661693,2021-12-30T10:05:04.543Z,0.01039959,2022-12-26T22:06:36.422Z,2023-12-15T10:14:42.081Z
512,cocos-bcx,combo,COMBO,0.830375,516,8756164.0,82919091.0,0.873612,0.78659,0.01862342,2.29422,955058.0,1.64778,71051748.0,100000000.0,100000000.0,5.44,2021-11-20T18:43:23.013Z,0.00018783,2020-03-13T02:22:35.503Z,2023-12-15T10:15:05.219Z
513,moonriver,movr,Moonriver,6.82,513,4463312.0,75766321.0,7.22,6.79,-0.20815736742347557,-2.96191,-1732024.5669981018,-2.86447,8598936.0,11092606.0,,494.26,2021-09-11T11:40:35.912Z,3.62,2023-10-19T21:25:26.120Z,2023-12-15T10:15:06.113Z
514,solo-coin,solo,Sologenic,0.146864,514,1371307.0,58657640.0,0.147678,0.129819,0.01509344,11.4543,6134866.0,11.68039,399198717.0,399198717.0,400000000.0,6.55,2021-12-02T22:46:01.114Z,0.061723,2021-10-28T22:57:25.877Z,2023-12-15T10:15:04.824Z
515,uxd-protocol-token,uxp,UXD Protocol,0.01416592,511,195353.0,99357528.0,0.01645325,0.01414919,-0.001914266776510253,-11.9045,-7839856.54045748,-11.81059,4124300932.0,7000000000.0,7000000000.0,0.170044,2021-11-27T22:51:28.060Z,0.00079216,2023-01-15T05:11:16.764Z,2023-12-15T10:15:05.987Z
516,nusd,susd,sUSD,0.998566,517,2224124.0,58487339.0,1.005,0.993187,0.00168697,0.16923,1117683.0,1.94821,58567128.1865121,58567128.1865121,58811389.3555899,2.45,2020-02-18T03:23:56.261Z,0.429697,2020-03-18T08:09:20.698Z,2023-12-15T10:15:07.681Z
517,strike,strk,Strike,14.52,519,3405370.0,94980942.0,14.73,14.3,0.179093,1.24868,710259.0,1.2314,4021000.5793006658,6540888.0,6540888.0,105.33,2021-04-12T06:33:34.972Z,8.52,2022-12-30T12:45:05.665Z,2023-12-15T10:14:47.833Z
518,niza-global,niza,Niza Global,0.01695204,520,5415864.0,148445813.0,0.0174975,0.01678826,-1.1234893948008e-05,-0.06623,-24953.98259691894,-0.04309,3412185921.0,8750000000.0,10000000000.0,0.02079866,2023-11-26T05:34:59.964Z,0.0044914,2023-10-22T04:05:09.684Z,2023-12-15T10:14:50.731Z
519,helium-iot,iot,Helium IOT,0.0023795,515,2368399.0,476363146.0,0.00244426,0.00173097,9.689e-05,4.24484,2090990.0,3.75643,24248392815.1424,200000000000.0,,0.00381263,2023-04-25T18:20:06.670Z,0.00021525,2023-06-13T08:18:31.460Z,2023-12-15T10:14:44.667Z
520,redacted,btrfly,Redacted,230.55,521,208070.0,57702727.0,253.74,230.5,-21.886419327333613,-8.67022,-5490097.354544744,-8.68785,250337.565264105,250337.565264105,650000.0,431.17,2023-02-19T19:03:46.168Z,44.25,2022-10-25T01:42:01.097Z,2023-12-15T10:14:32.124Z
521,ankreth,ankreth,Ankr Staked ETH,2599.75,523,19376.93,57436984.0,2648.95,2571.8,3.48,0.1341,-147540.48941842467,-0.25622,22075.250460052,22075.250460052,,4733.13,2021-11-26T04:33:49.980Z,534.32,2020-12-24T06:45:06.825Z,2023-12-15T10:14:40.960Z
522,sx-network,sx,SX Network,0.150918,524,14152.76,150907109.0,0.181938,0.148165,-0.021689788557247236,-12.56597,-8244586.950960048,-12.61679,378389001.014,1000000000.0,1000000000.0,0.988804,2021-05-10T16:13:59.746Z,0.094994,2023-06-01T12:10:39.705Z,2023-12-15T10:14:59.565Z
523,juno-network,juno,JUNO,0.715755,522,427561.0,75683574.0,0.732805,0.670549,0.04520631,6.74169,4161788.0,7.88155,79509430.561085,105634214.31628,185562268.0,45.74,2022-03-03T01:34:25.138Z,0.120686,2023-09-12T08:05:43.012Z,2023-12-15T10:15:07.795Z
524,alephium,alph,Alephium,0.935806,525,1757425.0,175370116.0,0.942106,0.821944,0.106362,12.8233,8081676.0,16.54311,61315484.6411561,188866525.505728,1000000000.0,1.19,2022-01-20T13:59:23.264Z,0.00561836,2023-07-03T19:24:56.142Z,2023-12-15T10:14:45.152Z
525,rocketx,rvf,RocketX exchange,0.665822,526,1161851.0,66182131.0,0.689181,0.564795,0.07844,13.35419,6864961.0,13.79362,84974047.0,99300000.0,100000000.0,1.035,2021-04-15T05:59:47.703Z,0.01875638,2021-07-20T03:53:29.339Z,2023-12-15T10:14:55.295Z
526,unifi-protocol-dao,unfi,Unifi Protocol DAO,7.38,527,25168568.0,73838252.0,7.8,7.33,-0.2714555230069138,-3.54829,-2052253.1332850307,-3.51036,7639742.3497,10000000.0,10000000.0,43.62,2021-03-01T05:53:50.326Z,1.36,2022-05-12T07:21:33.582Z,2023-12-15T10:15:02.385Z
527,chain-2,xcn,Onyxcoin,0.00209995,529,17918460.0,102116509.0,0.00228524,0.00208363,-6.0682204515347e-05,-2.80854,-1140528.076115191,-1.98243,26766672945.06377,48470523779.0,48470523779.0,0.184139,2022-05-27T11:45:24.820Z,0.0007055,2023-10-11T20:12:02.910Z,2023-12-15T10:15:03.436Z
528,perpetual-protocol,perp,Perpetual Protocol,0.774944,528,16049082.0,116241242.0,0.798508,0.72481,0.04189,5.71445,3097590.0,5.82573,72609864.24405634,150000000.0,150000000.0,24.4,2021-08-30T15:06:09.177Z,0.31639,2022-11-09T22:15:25.656Z,2023-12-15T10:15:04.367Z
529,unizen,zcx,Unizen,0.094911,530,398205.0,94854934.0,0.096544,0.08844,0.0054514,6.09368,2574059.0,4.82388,589097895.17564,998998603.782247,998998603.782247,7.03,2021-09-14T09:34:46.058Z,0.0396437,2022-09-23T12:05:25.895Z,2023-12-15T10:14:44.142Z
530,euro-coin,eurc,EURC,1.096,532,2079437.0,55511725.0,1.1,1.081,0.00926451,0.85241,425282.0,0.77203,50654778.92,50654778.92,,1.35,2023-03-14T09:50:50.729Z,0.052848,2022-12-09T03:16:34.877Z,2023-12-15T10:15:02.780Z
531,truefi,tru,TrueFi,0.050449,531,3807440.0,61826108.0,0.052557,0.050137,-0.001512033723178694,-2.90994,-1651257.4387869686,-2.89897,1095379247.0731,1224450773.15516,1224450773.15516,1.017,2021-08-12T11:49:51.464Z,0.02638331,2022-12-23T23:00:11.869Z,2023-12-15T10:15:01.765Z
532,firmachain,fct,Firmachain,0.069113,533,2666886.0,55548900.0,0.069892,0.068248,0.00045263,0.65924,360847.0,0.65897,797651727.613906,803853026.304779,,0.44136,2021-04-02T10:28:21.478Z,0.0120214,2020-03-13T02:39:47.971Z,2023-12-15T10:15:14.151Z
533,defi-kingdoms,jewel,DeFi Kingdoms,0.48942,534,182729.0,59806383.0,0.53616,0.481605,0.00278285,0.57185,463396.0,0.85109,112051855.919396,122042369.897139,125000000.0,22.52,2022-01-05T08:03:35.714Z,0.082308,2023-08-17T21:55:51.162Z,2023-12-15T10:14:51.950Z
534,lcx,lcx,LCX,0.069733,535,15595.65,66262542.0,0.072821,0.065073,0.00466004,7.1613,3595411.0,7.12482,775032563.659999,950000000.0,,0.563966,2021-11-03T20:35:37.124Z,7.085e-05,2019-11-26T14:14:11.897Z,2023-12-15T10:14:53.458Z
535,thunder-token,tt,ThunderCore,0.00508333,536,121082.0,53409096.0,0.00547549,0.0047844,-5.0145209203939e-05,-0.97683,-723685.8038690165,-1.33687,10505987050.0,10505987050.0,,0.052424,2019-05-09T05:30:13.492Z,0.00246661,2020-03-13T00:50:47.332Z,2023-12-15T10:14:56.530Z
536,e-radix,exrd,e-Radix,0.0467085,537,461723.0,53263387.0,0.04850922,0.04669282,-0.00150996239852591,-3.1315,-1738947.7834323272,-3.16159,1140203171.36167,1140203171.36167,24000000000.0,0.660211,2021-11-14T16:24:07.330Z,0.03134183,2022-11-30T00:16:57.409Z,2023-12-15T10:15:08.730Z
537,vertex-protocol,vrtx,Vertex Protocol,0.336304,538,1637138.0,334726062.0,0.363853,0.334745,-0.026948115832751196,-7.41857,-4469325.796918422,-7.75099,158912059.236217,1000000000.0,1000000000.0,0.520089,2023-11-28T10:04:12.565Z,0.228784,2023-11-22T00:20:01.558Z,2023-12-15T10:15:06.125Z
538,flamingo-finance,flm,Flamingo Finance,0.09768,540,4473709.0,52995507.0,0.099421,0.093501,0.00146007,1.51742,888894.0,1.70543,542355349.314757,542355349.314757,,1.59,2020-09-28T07:13:27.354Z,0.04814071,2023-08-17T21:46:27.036Z,2023-12-15T10:15:04.612Z
539,meld-2,meld,MELD,0.0158553,539,1567322.0,63462367.0,0.01695773,0.01530531,0.00019585,1.25067,832148.0,1.5973,3336110575.47574,4000000000.0,4000000000.0,0.02914328,2023-07-14T02:11:20.328Z,0.00834376,2023-10-14T16:24:48.719Z,2023-12-15T10:14:32.494Z
540,forta,fort,Forta,0.154651,541,294960.0,154608341.0,0.154608,0.148615,0.00575738,3.86677,1906067.0,3.75055,341036599.58,1000000000.0,1000000000.0,0.964645,2022-06-16T02:14:43.403Z,0.084456,2023-10-20T15:05:08.503Z,2023-12-15T10:15:05.933Z
541,unibot,unibot,Unibot,52.69,544,14367202.0,52698651.0,57.59,52.25,-3.484379834640997,-6.20276,-3219684.4106889293,-5.75783,1000000.0,1000000.0,1000000.0,236.98,2023-08-16T13:34:42.408Z,2.46,2023-05-22T09:19:33.417Z,2023-12-15T10:15:06.068Z
542,fidu,fidu,Fidu,0.805515,542,10122.16,52674051.0,,,,,,,65391776.1547135,65391776.1547135,,1.11,2022-11-08T04:22:06.310Z,0.556299,2023-08-08T23:54:00.305Z,2023-12-13T08:30:12.841Z
543,kilt-protocol,kilt,KILT Protocol,0.401026,545,91296.0,64893926.0,0.416856,0.390598,-0.009618972557355832,-2.34241,-1504421.188412413,-2.78542,130894845.142733,161776590.808655,290560000.0,9.8,2021-12-01T08:23:06.817Z,0.217045,2023-10-12T14:05:31.265Z,2023-12-15T10:13:09.176Z
544,strips-finance,strp,Strips Finance,1.7,546,28604.0,170453047.0,1.97,1.64,-0.2643838687172859,-13.45563,-7765448.661546074,-13.07687,30282606.5751297,100000000.0,100000000.0,9.71,2021-10-15T00:18:59.582Z,0.237548,2022-08-19T13:03:49.761Z,2023-12-15T10:14:27.095Z
545,mdex,mdx,Mdex (HECO),0.053951,547,561851.0,57215094.0,0.057718,0.052969,-0.000525810428028774,-0.96519,-422608.883536987,-0.81721,950246686.55354,1060000000.0,,10.11,2021-02-22T07:08:38.957Z,0.0393798,2023-11-24T09:49:33.261Z,2023-12-15T10:13:43.674Z
546,wagmi-game-2,wagmigames,WAGMI Games,2.799e-05,550,2628873.0,61590989.0,3.05e-05,2.752e-05,-2.411047434448e-06,-7.93066,-4431924.045100085,-7.98016,1825439787019.3997,2200000000000.0,2200000000000.0,0.00040048,2023-06-18T20:37:05.627Z,1.74e-06,2023-06-16T21:20:09.689Z,2023-12-15T10:14:34.174Z
547,avalaunch,xava,Avalaunch,1.47,551,1680368.0,146338093.0,1.53,1.34,0.00761288,0.52046,12235.3,0.02397,34884334.0,100000000.0,100000000.0,20.09,2021-12-03T14:12:24.965Z,0.139123,2022-12-30T13:56:37.427Z,2023-12-15T10:15:10.278Z
548,groestlcoin,grs,Groestlcoin,0.609114,549,2226891.0,63778591.0,0.61948,0.60445,0.00123196,0.20266,5329.44,0.01044,84018173.8873662,105000000.0,,2.74,2021-04-09T14:10:04.881Z,7.701e-05,2014-11-28T00:00:00.000Z,2023-12-15T10:14:34.851Z
549,bazaars,bzr,Bazaars,4.37,548,1050698.0,2427493171.0,4.38,4.16,-0.006810231471975571,-0.15572,-73330.36677403748,-0.14357,11672344.1423,555555555.0,555555555.0,4.82,2023-08-19T15:35:24.434Z,0.599169,2023-07-12T17:40:51.991Z,2023-12-15T10:14:47.186Z
550,looksrare,looks,LooksRare,0.09258,552,5179692.0,92579533.0,0.096876,0.092318,-0.003419743964400063,-3.56226,-1857722.8789155185,-3.55209,544846570.0,1000000000.0,1000000000.0,7.1,2022-01-20T19:30:02.255Z,0.0420877,2023-08-17T21:49:56.818Z,2023-12-15T10:15:07.420Z
551,concordium,ccd,Concordium,0.00575987,554,224961.0,73648112.0,0.00615799,0.00578108,-0.000356999177274909,-5.83631,-2620466.421386488,-4.94741,8685337443.17164,12707949031.4873,,0.149407,2022-02-10T12:22:15.949Z,0.00456929,2023-10-18T18:55:06.901Z,2023-12-15T10:14:57.739Z
552,rabbitx,rbx,RabbitX,0.186147,556,5533398.0,186215838.0,0.21545,0.179634,-0.01763526400295029,-8.65398,-4810273.5758637935,-8.72989,270067835.5200847,1000000000.0,1000000000.0,0.263609,2023-12-10T11:09:38.953Z,0.02477276,2023-10-19T09:21:37.222Z,2023-12-15T10:14:33.044Z
