,Date(UTC),total_eth_supply,total_block_uncle_reward,total_block_count,total_uncle_count,BurntFees
2641,10/22/2022,120521990.64719293,0.0,7166,0,1847.62336657363
2642,10/23/2022,120522300.17009346,0.0,7163,0,1362.63739663187
2643,10/24/2022,120522010.20197792,0.0,7120,0,1928.29340996724
2644,10/25/2022,120521569.11727513,0.0,7152,0,2096.87286949321
2645,10/26/2022,120521371.58851114,0.0,7166,0,1873.41242447678
2646,10/27/2022,120521476.40288071,0.0,7162,0,1569.61789751752
2647,10/28/2022,120521501.33968136,0.0,7152,0,1644.5306298641
2648,10/29/2022,120521915.54725872,0.0,7150,0,1258.54025263345
2649,10/30/2022,120522749.66810516,0.0,7168,0,849.507293103248
2650,10/31/2022,120522444.34382688,0.0,7161,0,1987.55287875736
2651,11/1/2022,120522741.83968124,0.0,7137,0,0.0
2652,11/2/2022,120522845.84994856,0.0,7156,0,0.0
2653,11/3/2022,120522577.8072041,0.0,7155,0,0.0
2654,11/4/2022,120522436.23548517,0.0,7168,0,0.0
2655,11/5/2022,120522874.09522842,0.0,7157,0,0.0
2656,11/6/2022,120523380.5220971,0.0,7168,0,0.0
2657,11/7/2022,120523273.9435146,0.0,7168,0,0.0
2658,11/8/2022,120520345.88245884,0.0,7165,0,0.0
2659,11/9/2022,120516788.0668552,0.0,7146,0,0.0
2660,11/10/2022,120514846.96870749,0.0,7161,0,3638.07930487397
2661,11/11/2022,120514250.08583456,0.0,7151,0,2293.06907278123
2662,11/12/2022,120514464.5843137,0.0,7168,0,1487.80034074979
2663,11/13/2022,120514677.32018678,0.0,7172,0,1490.29652113729
2664,11/14/2022,120514502.55919085,0.0,7167,0,1868.01823368209
2665,11/15/2022,120514259.96897928,0.0,7151,0,1933.57593375955
2666,11/16/2022,120514248.6388218,0.0,7150,0,1709.31322947758
2667,11/17/2022,120514346.74716385,0.0,7159,0,1604.8262307563
2668,11/18/2022,120514639.20691118,0.0,7159,0,1408.9334111536
2669,11/19/2022,120515110.53325972,0.0,7165,0,1238.31820566005
2670,11/20/2022,120515602.97908308,0.0,7163,0,1220.15551901069
2671,11/21/2022,120516015.05759569,0.0,7163,0,1299.32536524671
2672,11/22/2022,120516219.30443744,0.0,7150,0,1504.07175203826
2673,11/23/2022,120516582.36563803,0.0,7137,0,1344.91397033662
2674,11/24/2022,120517084.21777198,0.0,7166,0,1217.45024052771
2675,11/25/2022,120517695.1118264,0.0,7156,0,1107.95199506953
2676,11/26/2022,120518362.705565,0.0,7159,0,1056.73735060351
2677,11/27/2022,120519048.9327957,0.0,7159,0,1033.03837518468
2678,11/28/2022,120519355.71665093,0.0,7175,0,1422.06503600836
2679,11/29/2022,120519912.90334928,0.0,7152,0,1163.0187228195
2680,11/30/2022,120520359.05382995,0.0,7151,0,1272.01514588339
2681,12/1/2022,120520786.4552682,0.0,7163,0,0.0
2682,12/2/2022,120521253.94426619,0.0,7167,0,0.0
2683,12/3/2022,120521781.51594672,0.0,7163,0,0.0
2684,12/4/2022,120522324.79658282,0.0,7154,0,0.0
2685,12/5/2022,120522639.51487017,0.0,7144,0,0.0
2686,12/6/2022,120522825.07574189,0.0,7170,0,0.0
2687,12/7/2022,120522879.6787777,0.0,7075,0,0.0
2688,12/8/2022,120523031.51866196,0.0,7161,0,0.0
2689,12/9/2022,120521484.1606046,0.0,7152,0,0.0
2690,12/10/2022,120521627.99080424,0.0,7165,0,1597.11399888722
2691,12/11/2022,120521758.94346146,0.0,7160,0,1606.54770238181
2692,12/12/2022,120521768.19880484,0.0,7156,0,1729.79093733237
2693,12/13/2022,120521621.54831307,0.0,7151,0,1887.42300278468
2694,12/14/2022,120521723.38836642,0.0,7163,0,1642.080142781
2695,12/15/2022,120521640.75048716,0.0,7156,0,1826.82100727068
2696,12/16/2022,120521493.63498312,0.0,7160,0,1896.0713846033
2697,12/17/2022,120521802.54042637,0.0,7163,0,1435.80658032836
2698,12/18/2022,120522097.46052696,0.0,7162,0,1445.18984194777
2699,12/19/2022,120522342.09630628,0.0,7164,0,1504.40772727746
2700,12/20/2022,120522448.57707408,0.0,7168,0,1646.60025204558
2701,12/21/2022,120522624.52495176,0.0,7163,0,1576.42308931691
2702,12/22/2022,120522862.42596725,0.0,7178,0,1512.55525356537
2703,12/23/2022,120523164.09638745,0.0,7180,0,1423.4547022228
2704,12/24/2022,120523751.20475848,0.0,7166,0,1193.55197315982
2705,12/25/2022,120524379.94820832,0.0,7168,0,1126.84118076379
2706,12/26/2022,120524920.5233605,0.0,7162,0,1207.45703352369
2707,12/27/2022,120525107.43937832,0.0,7156,0,1565.8121578552
2708,12/28/2022,120525177.38647532,0.0,7173,0,1685.92274673168
2709,12/29/2022,120525195.96175368,0.0,7161,0,1734.40124623832
2710,12/30/2022,120525143.2205652,0.0,7166,0,1810.2231128652
2711,12/31/2022,120525214.12648425,0.0,7166,0,1687.08856484565
2712,1/1/2023,120525462.26900163,0.0,7172,0,0.0
2713,1/2/2023,120525538.93149573,0.0,7171,0,0.0
2714,1/3/2023,120525384.86838105,0.0,7168,0,0.0
2715,1/4/2023,120525065.95782696,0.0,7170,0,0.0
2716,1/5/2023,120524628.09338243,0.0,7153,0,0.0
2717,1/6/2023,120524266.82743803,0.0,7160,0,0.0
2718,1/7/2023,120524403.99287473,0.0,7163,0,0.0
2719,1/8/2023,120524250.48140836,0.0,7165,0,0.0
2720,1/9/2023,120523633.4366613,0.0,7167,0,0.0
2721,1/10/2023,120523175.0791272,0.0,7166,0,0.0
2722,1/11/2023,120522687.13124286,0.0,7155,0,0.0
2723,1/12/2023,120522204.69255324,0.0,7156,0,0.0
2724,1/13/2023,120521370.69070552,0.0,7162,0,0.0
2725,1/14/2023,120520682.61885656,0.0,7170,0,0.0
2726,1/15/2023,120520443.47489056,0.0,7146,0,0.0
2727,1/16/2023,120519904.66610186,0.0,7160,0,0.0
2728,1/17/2023,120519310.9330978,0.0,7171,0,0.0
2729,1/18/2023,120518366.34854704,0.0,7165,0,0.0
2730,1/19/2023,120517980.88201816,0.0,7160,0,0.0
2731,1/20/2023,120517581.62974842,0.0,7168,0,0.0
2732,1/21/2023,120517586.74000266,0.0,7163,0,0.0
2733,1/22/2023,120517764.10897364,0.0,7160,0,0.0
2734,1/23/2023,120517622.96776412,0.0,7165,0,0.0
2735,1/24/2023,120517087.44427998,0.0,7166,0,0.0
2736,1/25/2023,120516751.40100342,0.0,7158,0,0.0
2737,1/26/2023,120516387.5279784,0.0,7166,0,0.0
2738,1/27/2023,120516008.133383,0.0,7153,0,0.0
2739,1/28/2023,120516185.27707285,0.0,7169,0,0.0
2740,1/29/2023,120515970.276562,0.0,7159,0,0.0
2741,1/30/2023,120515854.87500036,0.0,7168,0,0.0
2742,1/31/2023,120515068.88435476,0.0,7163,0,0.0
2743,2/1/2023,120514155.35491829,0.0,7159,0,0.0
2744,2/2/2023,120512970.77379262,0.0,7141,0,0.0
2745,2/3/2023,120511748.47907716,0.0,7153,0,0.0
2746,2/4/2023,120511167.6127514,0.0,7156,0,0.0
2747,2/5/2023,120510855.46167395,0.0,7166,0,0.0
2748,2/6/2023,120510124.10990432,0.0,7167,0,0.0
2749,2/7/2023,120508623.69804844,0.0,7148,0,0.0
2750,2/8/2023,120506902.84089912,0.0,7139,0,0.0
2751,2/9/2023,120504986.08960377,0.0,7155,0,0.0
2752,2/10/2023,120504127.85560378,0.0,7168,0,0.0
2753,2/11/2023,120504039.55868468,0.0,7158,0,0.0
2754,2/12/2023,120504034.87026688,0.0,7158,0,0.0
2755,2/13/2023,120503281.26169956,0.0,7159,0,0.0
2756,2/14/2023,120499496.9829882,0.0,7148,0,0.0
2757,2/15/2023,120497303.6517018,0.0,7152,0,0.0
2758,2/16/2023,120494983.68621384,0.0,7158,0,0.0
2759,2/17/2023,120493073.09773123,0.0,7097,0,0.0
2760,2/18/2023,120492064.38266884,0.0,7109,0,0.0
2761,2/19/2023,120491297.51561353,0.0,7117,0,0.0
2762,2/20/2023,120489859.48167285,0.0,7129,0,0.0
2763,2/21/2023,120488288.12663338,0.0,7115,0,0.0
2764,2/22/2023,120486359.14733204,0.0,7096,0,0.0
2765,2/23/2023,120484199.87709124,0.0,7118,0,0.0
2766,2/24/2023,120482782.8221434,0.0,7085,0,0.0
2767,2/25/2023,120482345.33517043,0.0,7112,0,0.0
2768,2/26/2023,120481967.54613116,0.0,7119,0,0.0
2769,2/27/2023,120481342.8778018,0.0,7133,0,0.0
2770,2/28/2023,120480593.45644334,0.0,7109,0,0.0
2771,3/1/2023,120479155.71440066,0.0,7118,0,0.0
2772,3/2/2023,120478083.8168852,0.0,7099,0,0.0
2773,3/3/2023,120476800.31976016,0.0,7099,0,0.0
2774,3/4/2023,120476177.01488708,0.0,7108,0,0.0
2775,3/5/2023,120475307.42136468,0.0,7120,0,0.0
2776,3/6/2023,120473588.71539548,0.0,7112,0,0.0
2777,3/7/2023,120472066.2338106,0.0,7116,0,0.0
2778,3/8/2023,120470457.75595358,0.0,7105,0,0.0
2779,3/9/2023,120468528.80506843,0.0,7113,0,0.0
2780,3/10/2023,120467105.65092143,0.0,7082,0,0.0
2781,3/11/2023,120459592.4801092,0.0,7114,0,0.0
2782,3/12/2023,120458956.26068956,0.0,7109,0,0.0
2783,3/13/2023,120457545.7098382,0.0,7125,0,0.0
2784,3/14/2023,120456195.98960122,0.0,7118,0,0.0
2785,3/15/2023,120455169.05864073,0.0,7101,0,0.0
2786,3/16/2023,120454483.22159998,0.0,7119,0,0.0
2787,3/17/2023,120453738.92796087,0.0,7116,0,0.0
2788,3/18/2023,120453713.78121726,0.0,7121,0,0.0
2789,3/19/2023,120453690.06731047,0.0,7114,0,0.0
2790,3/20/2023,120453373.69896813,0.0,7132,0,0.0
2791,3/21/2023,120453257.81617811,0.0,7115,0,0.0
2792,3/22/2023,120453023.42256173,0.0,7125,0,0.0
2793,3/23/2023,120452497.77164608,0.0,7104,0,0.0
2794,3/24/2023,120451924.64305288,0.0,7121,0,0.0
2795,3/25/2023,120451934.70318048,0.0,7122,0,0.0
2796,3/26/2023,120451943.73264508,0.0,7122,0,0.0
2797,3/27/2023,120450894.791377,0.0,7115,0,0.0
2798,3/28/2023,120449902.0287365,0.0,7111,0,0.0
2799,3/29/2023,120448567.10252604,0.0,7113,0,0.0
2800,3/30/2023,120447009.827927,0.0,7118,0,0.0
2801,3/31/2023,120446003.58517411,0.0,7124,0,0.0
2802,4/1/2023,120445610.13078366,0.0,7114,0,0.0
2803,4/2/2023,120445333.13111252,0.0,7099,0,0.0
2804,4/3/2023,120444187.50036731,0.0,7078,0,0.0
2805,4/4/2023,120442906.75064205,0.0,7021,0,0.0
2806,4/5/2023,120441082.2878438,0.0,7042,0,0.0
2807,4/6/2023,120439846.20795664,0.0,6995,0,0.0
2808,4/7/2023,120439157.01520132,0.0,7058,0,0.0
2809,4/8/2023,120438790.90139656,0.0,7062,0,0.0
2810,4/9/2023,120438460.62931332,0.0,7045,0,0.0
2811,4/10/2023,120437759.81929827,0.0,7064,0,0.0
2812,4/11/2023,120436785.46799408,0.0,7061,0,0.0
2813,4/12/2023,120436186.33498788,0.0,7016,0,0.0
2814,4/13/2023,120434801.77922685,0.0,6508,0,0.0
2815,4/14/2023,120433529.67297924,0.0,7006,0,0.0
2816,4/15/2023,120432805.88345128,0.0,7020,0,0.0
2817,4/16/2023,120431885.77427477,0.0,7042,0,0.0
2818,4/17/2023,120430245.69850291,0.0,7065,0,0.0
2819,4/18/2023,120426822.74094541,0.0,7068,0,0.0
2820,4/19/2023,120421239.17292124,0.0,7081,0,0.0
2821,4/20/2023,120416238.60400058,0.0,7027,0,0.0
2822,4/21/2023,120413946.59219667,0.0,7098,0,0.0
2823,4/22/2023,120411898.45026888,0.0,7137,0,0.0
2824,4/23/2023,120409434.59930047,0.0,7131,0,0.0
2825,4/24/2023,120406698.14073844,0.0,7131,0,0.0
2826,4/25/2023,120404555.02565432,0.0,7123,0,0.0
2827,4/26/2023,120402200.78646258,0.0,7125,0,0.0
2828,4/27/2023,120400226.56920177,0.0,7110,0,0.0
2829,4/28/2023,120398146.03736632,0.0,7121,0,0.0
2830,4/29/2023,120396288.86216453,0.0,7113,0,0.0
2831,4/30/2023,120393641.60005952,0.0,7123,0,0.0
2832,5/1/2023,120388492.03921126,0.0,7109,0,0.0
2833,5/2/2023,120381587.44311295,0.0,7111,0,0.0
2834,5/3/2023,120375624.16567762,0.0,7100,0,0.0
2835,5/4/2023,120369442.26846844,0.0,7123,0,0.0
2836,5/5/2023,120356724.63965304,0.0,7129,0,0.0
2837,5/6/2023,120344335.83266456,0.0,7109,0,0.0
2838,5/7/2023,120334669.17219034,0.0,7112,0,0.0
2839,5/8/2023,120325183.18352234,0.0,7115,0,0.0
2840,5/9/2023,120317462.60195719,0.0,7112,0,0.0
2841,5/10/2023,120309445.29665793,0.0,7107,0,0.0
2842,5/11/2023,120301036.96463236,0.0,7042,0,0.0
2843,5/12/2023,120295963.37674928,0.0,6917,0,0.0
2844,5/13/2023,120293395.15001248,0.0,7080,0,0.0
2845,5/14/2023,120290977.51976287,0.0,7052,0,0.0
2846,5/15/2023,120286803.11340284,0.0,7083,0,0.0
2847,5/16/2023,120282750.08288573,0.0,7084,0,0.0
2848,5/17/2023,120279098.69943991,0.0,7073,0,0.0
2849,5/18/2023,120275441.57749256,0.0,7112,0,0.0
2850,5/19/2023,120272521.32811172,0.0,7084,0,0.0
2851,5/20/2023,120270854.62028362,0.0,7110,0,0.0
2852,5/21/2023,120269178.59538043,0.0,7095,0,0.0
2853,5/22/2023,120266176.29303253,0.0,7110,0,0.0
2854,5/23/2023,120262551.72760864,0.0,7094,0,0.0
2855,5/24/2023,120259894.65217333,0.0,7112,0,0.0
2856,5/25/2023,120257875.02073504,0.0,7110,0,0.0
2857,5/26/2023,120256542.21193556,0.0,7120,0,0.0
2858,5/27/2023,120255813.76149642,0.0,7126,0,0.0
2859,5/28/2023,120254696.87688906,0.0,7130,0,0.0
2860,5/29/2023,120252782.89184543,0.0,7113,0,0.0
2861,5/30/2023,120249839.99210069,0.0,7104,0,0.0
2862,5/31/2023,120247661.54218271,0.0,7101,0,0.0
2863,6/1/2023,120245413.341299,0.0,7099,0,0.0
2864,6/2/2023,120243229.96316767,0.0,7090,0,0.0
2865,6/3/2023,120243299.64502814,0.0,7101,0,0.0
2866,6/4/2023,120242901.0657478,0.0,7090,0,0.0
2867,6/5/2023,120241106.16220471,0.0,7074,0,0.0
2868,6/6/2023,120240176.82765676,0.0,7095,0,0.0
2869,6/7/2023,120239609.56389593,0.0,7089,0,0.0
2870,6/8/2023,120239028.94995008,0.0,7077,0,0.0
2871,6/9/2023,120238752.57331556,0.0,7100,0,0.0
2872,6/10/2023,120238187.75342384,0.0,7105,0,0.0
2873,6/11/2023,120238311.53673072,0.0,7095,0,0.0
2874,6/12/2023,120238410.10930844,0.0,7103,0,0.0
2875,6/13/2023,120238575.00074369,0.0,7113,0,0.0
2876,6/14/2023,120238174.64316548,0.0,7096,0,0.0
2877,6/15/2023,120238083.53411652,0.0,7107,0,0.0
2878,6/16/2023,120237943.35617612,0.0,7120,0,0.0
2879,6/17/2023,120238074.67073104,0.0,7142,0,0.0
2880,6/18/2023,120238440.87407252,0.0,7126,0,0.0
2881,6/19/2023,120238448.63373405,0.0,7121,0,0.0
2882,6/20/2023,120238445.44856513,0.0,7120,0,0.0
2883,6/21/2023,120238203.24862675,0.0,7135,0,0.0
2884,6/22/2023,120238408.9393592,0.0,7114,0,0.0
2885,6/23/2023,120238420.5996002,0.0,7111,0,0.0
2886,6/24/2023,120238847.92086512,0.0,7110,0,0.0
2887,6/25/2023,120239460.83751196,0.0,7109,0,0.0
2888,6/26/2023,120239955.78221086,0.0,7105,0,0.0
2889,6/27/2023,120240049.59676136,0.0,7097,0,0.0
2890,6/28/2023,120240014.46803407,0.0,7144,0,0.0
2891,6/29/2023,120238629.14926958,0.0,7132,0,0.0
2892,6/30/2023,120237549.44972512,0.0,7124,0,0.0
2893,7/1/2023,120237747.21978138,0.0,7110,0,0.0
2894,7/2/2023,120238218.13118522,0.0,7130,0,0.0
2895,7/3/2023,120238044.84451193,0.0,7112,0,0.0
2896,7/4/2023,120237031.06484818,0.0,7112,0,0.0
2897,7/5/2023,120233811.8753655,0.0,7134,0,0.0
2898,7/6/2023,120231641.04784551,0.0,7117,0,0.0
2899,7/7/2023,120230354.65944086,0.0,7122,0,0.0
2900,7/8/2023,120230377.25524388,0.0,7113,0,0.0
2901,7/9/2023,120230596.24234132,0.0,7112,0,0.0
2902,7/10/2023,120230365.47139712,0.0,7103,0,0.0
2903,7/11/2023,120230106.29064246,0.0,7114,0,0.0
2904,7/12/2023,120229283.0438731,0.0,7109,0,0.0
2905,7/13/2023,120227923.02309804,0.0,7104,0,0.0
2906,7/14/2023,120227400.07136536,0.0,7108,0,0.0
2907,7/15/2023,120227958.67204195,0.0,7060,0,0.0
2908,7/16/2023,120228346.47931732,0.0,7103,0,0.0
2909,7/17/2023,120228125.788998,0.0,7137,0,0.0
2910,7/18/2023,120227032.86692873,0.0,7128,0,0.0
2911,7/19/2023,120226435.811136,0.0,7129,0,0.0
2912,7/20/2023,120225721.52594806,0.0,7144,0,0.0
2913,7/21/2023,120224796.59519842,0.0,7140,0,0.0
2914,7/22/2023,120224908.2019259,0.0,7151,0,0.0
2915,7/23/2023,120224904.4942354,0.0,7148,0,0.0
2916,7/24/2023,120223630.1744038,0.0,7149,0,0.0
2917,7/25/2023,120222609.51216055,0.0,7140,0,0.0
2918,7/26/2023,120221911.8499382,0.0,7153,0,0.0
2919,7/27/2023,120220745.7946737,0.0,7146,0,0.0
2920,7/28/2023,120218921.25538312,0.0,7144,0,0.0
2921,7/29/2023,120218742.6475378,0.0,7149,0,0.0
2922,7/30/2023,120218751.65146226,0.0,7144,0,0.0
2923,7/31/2023,120218326.5940336,0.0,7159,0,0.0
2924,8/1/2023,120218008.94558206,0.0,7161,0,0.0
2925,8/2/2023,120217582.50157364,0.0,7161,0,0.0
2926,8/3/2023,120217306.69241299,0.0,7145,0,0.0
2927,8/4/2023,120217362.70347182,0.0,7152,0,0.0
2928,8/5/2023,120217764.0678058,0.0,7155,0,0.0
2929,8/6/2023,120218339.4850198,0.0,7138,0,0.0
2930,8/7/2023,120217977.50853191,0.0,7142,0,0.0
2931,8/8/2023,120217541.77279855,0.0,7143,0,0.0
2932,8/9/2023,120217323.7085024,0.0,7146,0,0.0
2933,8/10/2023,120217074.64586848,0.0,7146,0,0.0
2934,8/11/2023,120217210.43067218,0.0,7148,0,0.0
2935,8/12/2023,120217828.214996,0.0,7146,0,0.0
2936,8/13/2023,120218462.99161796,0.0,7157,0,0.0
2937,8/14/2023,120218361.98709285,0.0,7152,0,0.0
2938,8/15/2023,120217769.88805926,0.0,7150,0,0.0
2939,8/16/2023,120216714.89889584,0.0,7152,0,0.0
2940,8/17/2023,120214770.0392482,0.0,7140,0,0.0
2941,8/18/2023,120214262.78872368,0.0,7141,0,0.0
2942,8/19/2023,120214863.51725428,0.0,7143,0,0.0
2943,8/20/2023,120214919.84585021,0.0,7142,0,0.0
2944,8/21/2023,120217436.83900025,0.0,7144,0,0.0
2945,8/22/2023,120216348.04379264,0.0,7154,0,0.0
2946,8/23/2023,120216170.98800673,0.0,7158,0,0.0
2947,8/24/2023,120216213.42100142,0.0,7145,0,0.0
2948,8/25/2023,120215942.52275196,0.0,7145,0,0.0
2949,8/26/2023,120216722.87344661,0.0,7145,0,0.0
2950,8/27/2023,120217539.18137626,0.0,7142,0,0.0
2951,8/28/2023,120216928.0628921,0.0,7147,0,0.0
2952,8/29/2023,120215749.85419545,0.0,7130,0,0.0
2953,8/30/2023,120215470.31914096,0.0,7138,0,0.0
2954,8/31/2023,120215297.59189336,0.0,7146,0,0.0
2955,9/1/2023,120215601.62346296,0.0,7142,0,0.0
2956,9/2/2023,120216505.85064983,0.0,7124,0,0.0
2957,9/3/2023,120217465.35907504,0.0,7145,0,0.0
2958,9/4/2023,120217962.9019583,0.0,7162,0,0.0
2959,9/5/2023,120218303.2350009,0.0,7141,0,0.0
2960,9/6/2023,120218472.6699842,0.0,7133,0,0.0
2961,9/7/2023,120218711.93425636,0.0,7152,0,0.0
2962,9/8/2023,120219263.9319882,0.0,7139,0,0.0
2963,9/9/2023,120220341.39648324,0.0,7137,0,0.0
2964,9/10/2023,120221559.007353,0.0,7138,0,0.0
2965,9/11/2023,120221498.38708612,0.0,7143,0,0.0
2966,9/12/2023,120222067.17590278,0.0,7134,0,0.0
2967,9/13/2023,120222348.06922515,0.0,7131,0,0.0
2968,9/14/2023,120222604.1559096,0.0,7120,0,0.0
2969,9/15/2023,120223100.03732578,0.0,7091,0,0.0
2970,9/16/2023,120224175.84874916,0.0,7080,0,0.0
2971,9/17/2023,120225198.3260172,0.0,7043,0,0.0
2972,9/18/2023,120225983.51139136,0.0,7112,0,0.0
2973,9/19/2023,120226879.14218336,0.0,7137,0,0.0
2974,9/20/2023,120227563.89842336,0.0,7150,0,0.0
2975,9/21/2023,120227864.48642255,0.0,7140,0,0.0
2976,9/22/2023,120228666.17272048,0.0,7127,0,0.0
2977,9/23/2023,120229772.76824488,0.0,7142,0,0.0
2978,9/24/2023,120230987.33022691,0.0,7140,0,0.0
2979,9/25/2023,120232135.48632796,0.0,7148,0,0.0
2980,9/26/2023,120233636.6674383,0.0,7146,0,0.0
2981,9/27/2023,120234706.13503715,0.0,7146,0,0.0
2982,9/28/2023,120235800.2314852,0.0,7135,0,0.0
2983,9/29/2023,120237067.76150016,0.0,7139,0,0.0
2984,9/30/2023,120238406.43971176,0.0,7160,0,0.0
2985,10/1/2023,120239876.73844922,0.0,7159,0,0.0
2986,10/2/2023,120240498.6012905,0.0,7169,0,0.0
2987,10/3/2023,120241615.83028679,0.0,7144,0,0.0
2988,10/4/2023,120242832.98797928,0.0,7156,0,0.0
2989,10/5/2023,120244208.52421476,0.0,7151,0,0.0
2990,10/6/2023,120245616.65107115,0.0,7150,0,0.0
2991,10/7/2023,120247289.91051932,0.0,7155,0,0.0
2992,10/8/2023,120248972.47947976,0.0,7149,0,0.0
2993,10/9/2023,120250319.09719174,0.0,7142,0,0.0
2994,10/10/2023,120251842.68651529,0.0,7150,0,808.95251730822
2995,10/11/2023,120253341.57380082,0.0,7135,0,848.695045244954
2996,10/12/2023,120254701.023417,0.0,7144,0,899.90092452928
2997,10/13/2023,120256139.84339944,0.0,7138,0,874.288351085505
2998,10/14/2023,120257904.62919702,0.0,7152,0,587.280895946571
2999,10/15/2023,120259529.10515729,0.0,7154,0,628.253844794389
3000,10/16/2023,120260685.47267224,0.0,7166,0,1217.21634061855
3001,10/17/2023,120262033.17188355,0.0,7150,0,958.036203850704
3002,10/18/2023,120263353.50210077,0.0,7143,0,1039.9643919221
3003,10/19/2023,120264741.46864165,0.0,7147,0,1012.2908964652
3004,10/20/2023,120265598.08633222,0.0,7156,0,1434.21340396504
3005,10/21/2023,120266968.36637191,0.0,7147,0,914.040738051493
3006,10/22/2023,120268517.90687104,0.0,7144,0,900.964564246255
3007,10/23/2023,120268592.88990328,0.0,7141,0,2255.65210591886
3008,10/24/2023,120268057.47447193,0.0,7143,0,2871.98340184387
3009,10/25/2023,120267703.47320844,0.0,7127,0,2678.33051283631
3010,10/26/2023,120267397.92496228,0.0,7149,0,2645.01957336286
3011,10/27/2023,120267682.33531427,0.0,7157,0,2007.9527532039
3012,10/28/2023,120268478.76480804,0.0,7145,0,1483.50889289125
3013,10/29/2023,120269356.79228836,0.0,7141,0,1511.68563504516
3014,10/30/2023,120269286.14026596,0.0,7139,0,2358.23783455378
3015,10/31/2023,120269072.3151822,0.0,7135,0,2612.08294465371
3016,11/1/2023,120268561.51329596,0.0,7151,0,0.0
3017,11/2/2023,120268086.19960332,0.0,7131,0,0.0
3018,11/3/2023,120268128.35139972,0.0,7139,0,0.0
3019,11/4/2023,120268682.57526912,0.0,7135,0,0.0
3020,11/5/2023,120268927.08134107,0.0,7134,0,0.0
3021,11/6/2023,120268113.87949696,0.0,7140,0,0.0
3022,11/7/2023,120267489.98119286,0.0,7150,0,0.0
3023,11/8/2023,120266365.68511988,0.0,7153,0,0.0
3024,11/9/2023,120263332.7567856,0.0,7151,0,0.0
3025,11/10/2023,120261557.24349011,0.0,7153,0,4203.00509806082
3026,11/11/2023,120260722.28075247,0.0,7143,0,3149.09737733601
3027,11/12/2023,120260050.56098533,0.0,7144,0,2994.52943556569
3028,11/13/2023,120257479.8756462,0.0,7152,0,4992.86218468228
3029,11/14/2023,120255809.44593006,0.0,7160,0,3914.91136931773
3030,11/15/2023,120254465.12525024,0.0,7148,0,3686.02756585834
3031,11/16/2023,120253165.67917976,0.0,7155,0,3732.86385568821
3032,11/17/2023,120252485.75660872,0.0,7149,0,3005.36966601198
3033,11/18/2023,120252452.67371152,0.0,7114,0,2355.41742081048
3034,11/19/2023,120252583.56035836,0.0,7139,0,2193.19456355815
3035,11/20/2023,120250769.53703544,0.0,7147,0,4267.43948674093
3036,11/21/2023,120248783.78720824,0.0,7143,0,4328.43147379671
3037,11/22/2023,120246909.49226543,0.0,7142,0,4220.69143136255
3038,11/23/2023,120245724.3420722,0.0,7145,0,3525.67626665396
3039,11/24/2023,120245059.42756955,0.0,7134,0,3061.20111542443
3040,11/25/2023,120244950.09323788,0.0,7145,0,2404.40167340307
3041,11/26/2023,120244686.47135822,0.0,7135,0,2597.23162580911
3042,11/27/2023,120243587.81637827,0.0,7136,0,3458.63712048081
3043,11/28/2023,120240453.39818926,0.0,7145,0,4251.20609793597
3044,11/29/2023,120240004.71266872,0.0,7150,0,4051.85203340576
3045,11/30/2023,120237605.46831656,0.0,7145,0,4805.95481138981
3046,12/1/2023,120235238.23657823,0.0,7151,0,0.0
3047,12/2/2023,120234014.39476395,0.0,7157,0,0.0
3048,12/3/2023,120232797.33483888,0.0,7130,0,0.0
3049,12/4/2023,120230064.9102954,0.0,7150,0,0.0
3050,12/5/2023,120226417.44959188,0.0,7140,0,0.0
3051,12/6/2023,120222682.54794982,0.0,7123,0,0.0
3052,12/7/2023,120219805.29821429,0.0,7127,0,0.0
3053,12/8/2023,120217646.75286262,0.0,7134,0,0.0
3054,12/9/2023,120216311.8358336,0.0,7135,0,0.0
3055,12/10/2023,120215390.94208395,0.0,7149,0,3330.14891899406
3056,12/11/2023,120213777.83347036,0.0,7146,0,3943.21717866766
